2010-06-21 22:46:15,453 | OSM_2_OA      | INFO   | Started
2010-06-22 00:09:36,495 | OSM           | INFO   | downloading to temp file /var/folders/S-/S-g8-be0FZKLT9b3k9i0Mk+++TI/-Tmp-/temp.txt
2010-06-22 00:09:40,363 | OSMDelta_2_AddressRowConverter | INFO   | Object created
2010-06-22 00:10:10,886 | OSM_2_OA      | INFO   | Started
2010-06-22 00:10:10,887 | OA            | INFO   | Object created
2010-06-22 00:10:10,888 | OA            | INFO   | connecting to postgres://postgres:posgres@localhost:5432/OA.org
2010-06-22 00:10:10,889 | OSM           | INFO   | Object created
2010-06-22 00:10:10,889 | OSM           | INFO   | connecting to http://www.informationfreeway.org/api/0.6/
2010-06-22 00:10:10,890 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=6,46,6.5,46.5]
2010-06-22 00:10:10,908 | OSM           | INFO   | downloading to temp file /var/folders/S-/S-g8-be0FZKLT9b3k9i0Mk+++TI/-Tmp-/temp.txt
2010-06-22 00:10:11,501 | OSMDelta_2_AddressRowConverter | INFO   | Object created
2010-06-22 00:11:48,892 | OSM_2_OA      | INFO   | Started
2010-06-22 00:11:48,893 | OA            | INFO   | Object created
2010-06-22 00:11:48,893 | OA            | INFO   | connecting to postgres://postgres:posgres@localhost:5432/OA.org
2010-06-22 00:11:48,893 | OSM           | INFO   | Object created
2010-06-22 00:11:48,893 | OSM           | INFO   | connecting to http://www.informationfreeway.org/api/0.6/
2010-06-22 00:11:48,894 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=6,46,6.5,46.5]
2010-06-22 00:11:48,920 | OSM           | INFO   | downloading to temp file /var/folders/S-/S-g8-be0FZKLT9b3k9i0Mk+++TI/-Tmp-/temp.txt
2010-06-22 00:11:49,520 | OSMDelta_2_AddressRowConverter | INFO   | Object created
2010-06-22 00:11:59,187 | OSM_2_OA      | INFO   | Started
2010-06-22 00:11:59,188 | OA            | INFO   | Object created
2010-06-22 00:11:59,296 | OA            | INFO   | connecting to postgres://postgres:posgres@localhost:5432/OA.org
2010-06-22 00:11:59,296 | OSM           | INFO   | Object created
2010-06-22 00:11:59,297 | OSM           | INFO   | connecting to http://www.informationfreeway.org/api/0.6/
2010-06-22 00:11:59,297 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=6,46,6.5,46.5]
2010-06-22 00:11:59,302 | OSM           | INFO   | downloading to temp file /var/folders/S-/S-g8-be0FZKLT9b3k9i0Mk+++TI/-Tmp-/temp.txt
2010-06-22 00:12:01,314 | OSMDelta_2_AddressRowConverter | INFO   | Object created
2010-06-22 00:12:27,089 | OSM_2_OA      | INFO   | Started
2010-06-22 00:12:27,089 | OA            | INFO   | Object created
2010-06-22 00:12:27,089 | OA            | INFO   | connecting to postgres://postgres:posgres@localhost:5432/OA.org
2010-06-22 00:12:27,089 | OSM           | INFO   | Object created
2010-06-22 00:12:27,089 | OSM           | INFO   | connecting to http://www.informationfreeway.org/api/0.6/
2010-06-22 00:12:27,090 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=6,46,6.5,46.5]
2010-06-22 00:12:27,113 | OSM           | INFO   | downloading to temp file /var/folders/S-/S-g8-be0FZKLT9b3k9i0Mk+++TI/-Tmp-/temp.txt
2010-06-22 00:12:28,839 | OSMDelta_2_AddressRowConverter | INFO   | Object created
2010-06-22 00:18:01,015 | OSM_2_OA      | INFO   | Started
2010-06-22 00:18:01,015 | OA            | INFO   | Object created
2010-06-22 00:18:01,015 | OA            | INFO   | connecting to postgres://postgres:posgres@localhost:5432/OA.org
2010-06-22 00:18:01,016 | OSM           | INFO   | Object created
2010-06-22 00:18:01,016 | OSM           | INFO   | connecting to http://www.informationfreeway.org/api/0.6/
2010-06-22 00:18:01,017 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=6,46,6.5,46.5]
2010-06-22 00:18:01,041 | OSM           | INFO   | downloading to temp file /var/folders/S-/S-g8-be0FZKLT9b3k9i0Mk+++TI/-Tmp-/temp.txt
2010-06-22 00:18:01,625 | OSMDelta_2_AddressRowConverter | INFO   | Object created
2010-06-22 08:50:32,569 | OSM_2_OA      | INFO   | Started
2010-06-22 08:50:32,569 | OA            | INFO   | Object created
2010-06-22 08:50:32,570 | OA            | INFO   | connecting to postgres://postgres:posgres@localhost:5432/OA.org
2010-06-22 08:50:32,570 | OSM           | INFO   | Object created
2010-06-22 08:50:32,570 | OSM           | INFO   | connecting to http://www.informationfreeway.org/api/0.6/
2010-06-22 08:50:32,570 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=6,46,6.5,46.5]
2010-06-22 08:50:32,572 | OSM           | INFO   | downloading to temp file /var/folders/S-/S-g8-be0FZKLT9b3k9i0Mk+++TI/-Tmp-/temp.txt
2010-06-22 08:50:42,794 | OSMDelta_2_AddressRowConverter | INFO   | Object created
2010-06-22 08:54:22,308 | OSM_2_OA      | INFO   | Started
2010-06-22 08:54:22,308 | OA            | INFO   | Object created
2010-06-22 08:54:22,308 | OA            | INFO   | connecting to postgres://postgres:posgres@localhost:5432/OA.org
2010-06-22 08:54:22,309 | OSM           | INFO   | Object created
2010-06-22 08:54:22,309 | OSM           | INFO   | connecting to http://www.informationfreeway.org/api/0.6/
2010-06-22 08:54:22,309 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=6,46,6.5,46.5]
2010-06-22 08:54:22,311 | OSM           | INFO   | downloading to temp file /var/folders/S-/S-g8-be0FZKLT9b3k9i0Mk+++TI/-Tmp-/temp.txt
2010-06-22 08:54:24,229 | OSMDelta_2_AddressRowConverter | INFO   | Object created
2010-06-22 08:57:03,894 | OSM_2_OA      | INFO   | Started
2010-06-22 08:57:03,894 | OA            | INFO   | Object created
2010-06-22 08:57:03,895 | OA            | INFO   | connecting to postgres://postgres:posgres@localhost:5432/OA.org
2010-06-22 08:57:03,895 | OSM           | INFO   | Object created
2010-06-22 08:57:03,895 | OSM           | INFO   | connecting to http://www.informationfreeway.org/api/0.6/
2010-06-22 08:57:03,895 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=6,46,6.5,46.5]
2010-06-22 08:57:03,898 | OSM           | INFO   | downloading to temp file /var/folders/S-/S-g8-be0FZKLT9b3k9i0Mk+++TI/-Tmp-/temp.txt
2010-06-22 08:57:05,649 | OSMDelta_2_AddressRowConverter | INFO   | Object created
2010-06-22 08:57:39,432 | OSM_2_OA      | INFO   | Started
2010-06-22 08:57:39,432 | OA            | INFO   | Object created
2010-06-22 08:57:39,432 | OA            | INFO   | connecting to postgres://postgres:posgres@localhost:5432/OA.org
2010-06-22 08:57:39,432 | OSM           | INFO   | Object created
2010-06-22 08:57:39,433 | OSM           | INFO   | connecting to http://www.informationfreeway.org/api/0.6/
2010-06-22 08:57:39,433 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=6,46,6.5,46.5]
2010-06-22 08:57:39,434 | OSM           | INFO   | downloading to temp file /var/folders/S-/S-g8-be0FZKLT9b3k9i0Mk+++TI/-Tmp-/temp.txt
2010-06-22 08:57:42,734 | OSMDelta_2_AddressRowConverter | INFO   | Object created
2010-06-22 08:57:52,726 | OSM_2_OA      | INFO   | Started
2010-06-22 08:57:52,726 | OA            | INFO   | Object created
2010-06-22 08:57:52,726 | OA            | INFO   | connecting to postgres://postgres:posgres@localhost:5432/OA.org
2010-06-22 08:57:52,727 | OSM           | INFO   | Object created
2010-06-22 08:57:52,727 | OSM           | INFO   | connecting to http://www.informationfreeway.org/api/0.6/
2010-06-22 08:57:52,727 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=6,46,6.5,46.5]
2010-06-22 08:57:52,728 | OSM           | INFO   | downloading to temp file /var/folders/S-/S-g8-be0FZKLT9b3k9i0Mk+++TI/-Tmp-/temp.txt
2010-06-22 08:57:53,302 | OSMDelta_2_AddressRowConverter | INFO   | Object created
2010-06-22 08:58:24,533 | OSM_2_OA      | INFO   | Started
2010-06-22 08:58:24,533 | OA            | INFO   | Object created
2010-06-22 08:58:24,534 | OA            | INFO   | connecting to postgres://postgres:posgres@localhost:5432/OA.org
2010-06-22 08:58:24,534 | OSM           | INFO   | Object created
2010-06-22 08:58:24,534 | OSM           | INFO   | connecting to http://www.informationfreeway.org/api/0.6/
2010-06-22 08:58:24,534 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=6,46,6.5,46.5]
2010-06-22 08:58:24,536 | OSM           | INFO   | downloading to temp file /var/folders/S-/S-g8-be0FZKLT9b3k9i0Mk+++TI/-Tmp-/temp.txt
2010-06-22 08:58:26,221 | OSMDelta_2_AddressRowConverter | INFO   | Object created
2010-06-22 08:58:31,973 | OSM_2_OA      | INFO   | Started
2010-06-22 08:58:31,974 | OA            | INFO   | Object created
2010-06-22 08:58:31,974 | OA            | INFO   | connecting to postgres://postgres:posgres@localhost:5432/OA.org
2010-06-22 08:58:31,974 | OSM           | INFO   | Object created
2010-06-22 08:58:31,975 | OSM           | INFO   | connecting to http://www.informationfreeway.org/api/0.6/
2010-06-22 08:58:31,975 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=6,46,6.5,46.5]
2010-06-22 08:58:31,976 | OSM           | INFO   | downloading to temp file /var/folders/S-/S-g8-be0FZKLT9b3k9i0Mk+++TI/-Tmp-/temp.txt
2010-06-22 08:58:33,525 | OSMDelta_2_AddressRowConverter | INFO   | Object created
2010-06-22 08:59:44,827 | OSM_2_OA      | INFO   | Started
2010-06-22 08:59:44,828 | OA            | INFO   | Object created
2010-06-22 08:59:44,828 | OA            | INFO   | connecting to postgres://postgres:posgres@localhost:5432/OA.org
2010-06-22 08:59:44,828 | OSM           | INFO   | Object created
2010-06-22 08:59:44,829 | OSM           | INFO   | connecting to http://www.informationfreeway.org/api/0.6/
2010-06-22 08:59:44,829 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=6,46,6.5,46.5]
2010-06-22 08:59:44,830 | OSM           | INFO   | downloading to temp file /var/folders/S-/S-g8-be0FZKLT9b3k9i0Mk+++TI/-Tmp-/temp.txt
2010-06-22 08:59:46,927 | OSMDelta_2_AddressRowConverter | INFO   | Object created
2010-06-22 09:05:08,316 | OSM_2_OA      | INFO   | Started
2010-06-22 09:05:08,316 | OA            | INFO   | Object created
2010-06-22 09:05:08,317 | OA            | INFO   | connecting to postgres://postgres:posgres@localhost:5432/OA.org
2010-06-22 09:05:08,317 | OSM           | INFO   | Object created
2010-06-22 09:05:08,318 | OSM           | INFO   | connecting to http://www.informationfreeway.org/api/0.6/
2010-06-22 09:05:08,318 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=6,46,6.5,46.5]
2010-06-22 09:05:08,333 | OSM           | INFO   | downloading to temp file /var/folders/S-/S-g8-be0FZKLT9b3k9i0Mk+++TI/-Tmp-/temp.txt
2010-06-22 09:05:08,896 | OSMDelta_2_AddressRowConverter | INFO   | Object created
2010-06-22 09:05:28,052 | OSM_2_OA      | INFO   | Started
2010-06-22 09:05:28,053 | OA            | INFO   | Object created
2010-06-22 09:05:28,054 | OA            | INFO   | connecting to postgres://postgres:posgres@localhost:5432/OA.org
2010-06-22 09:05:28,054 | OSM           | INFO   | Object created
2010-06-22 09:05:28,054 | OSM           | INFO   | connecting to http://www.informationfreeway.org/api/0.6/
2010-06-22 09:05:28,055 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=6,46,6.5,46.5]
2010-06-22 09:05:28,077 | OSM           | INFO   | downloading to temp file /var/folders/S-/S-g8-be0FZKLT9b3k9i0Mk+++TI/-Tmp-/temp.txt
2010-06-22 09:05:28,641 | OSMDelta_2_AddressRowConverter | INFO   | Object created
2010-06-22 09:06:07,602 | OSM_2_OA      | INFO   | Started
2010-06-22 09:06:07,603 | OA            | INFO   | Object created
2010-06-22 09:06:07,604 | OA            | INFO   | connecting to postgres://postgres:posgres@localhost:5432/OA.org
2010-06-22 09:06:07,604 | OSM           | INFO   | Object created
2010-06-22 09:06:07,604 | OSM           | INFO   | connecting to http://www.informationfreeway.org/api/0.6/
2010-06-22 09:06:07,605 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=6,46,6.5,46.5]
2010-06-22 09:06:07,628 | OSM           | INFO   | downloading to temp file /var/folders/S-/S-g8-be0FZKLT9b3k9i0Mk+++TI/-Tmp-/temp.txt
2010-06-22 09:06:08,253 | OSMDelta_2_AddressRowConverter | INFO   | Object created
2010-06-22 09:06:32,393 | OSM_2_OA      | INFO   | Started
2010-06-22 09:06:32,394 | OA            | INFO   | Object created
2010-06-22 09:06:32,395 | OA            | INFO   | connecting to postgres://postgres:posgres@localhost:5432/OA.org
2010-06-22 09:06:32,395 | OSM           | INFO   | Object created
2010-06-22 09:06:32,396 | OSM           | INFO   | connecting to http://www.informationfreeway.org/api/0.6/
2010-06-22 09:06:32,396 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=6,46,6.5,46.5]
2010-06-22 09:06:32,419 | OSM           | INFO   | downloading to temp file /var/folders/S-/S-g8-be0FZKLT9b3k9i0Mk+++TI/-Tmp-/temp.txt
2010-06-22 09:06:33,001 | OSMDelta_2_AddressRowConverter | INFO   | Object created
2010-06-22 09:07:00,467 | OSM_2_OA      | INFO   | Started
2010-06-22 09:07:00,467 | OA            | INFO   | Object created
2010-06-22 09:07:00,467 | OA            | INFO   | connecting to postgres://postgres:posgres@localhost:5432/OA.org
2010-06-22 09:07:00,467 | OSM           | INFO   | Object created
2010-06-22 09:07:00,468 | OSM           | INFO   | connecting to http://www.informationfreeway.org/api/0.6/
2010-06-22 09:07:00,468 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=6,46,6.5,46.5]
2010-06-22 09:07:00,472 | OSM           | INFO   | downloading to temp file /var/folders/S-/S-g8-be0FZKLT9b3k9i0Mk+++TI/-Tmp-/temp.txt
2010-06-22 09:07:05,113 | OSMDelta_2_AddressRowConverter | INFO   | Object created
2010-06-22 09:10:18,124 | OSM_2_OA      | INFO   | Started
2010-06-22 09:10:18,125 | OA            | INFO   | Object created
2010-06-22 09:10:18,125 | OA            | INFO   | connecting to postgres://postgres:posgres@localhost:5432/OA.org
2010-06-22 09:10:18,125 | OSM           | INFO   | Object created
2010-06-22 09:10:18,125 | OSM           | INFO   | connecting to http://www.informationfreeway.org/api/0.6/
2010-06-22 09:10:18,126 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=6,46,6.5,46.5]
2010-06-22 09:10:18,128 | OSM           | INFO   | downloading to temp file /var/folders/S-/S-g8-be0FZKLT9b3k9i0Mk+++TI/-Tmp-/temp.txt
2010-06-22 09:10:21,844 | OSMDelta_2_AddressRowConverter | INFO   | Object created
2010-06-22 09:11:02,513 | OSM_2_OA      | INFO   | Started
2010-06-22 09:11:02,514 | OA            | INFO   | Object created
2010-06-22 09:11:02,514 | OA            | INFO   | connecting to postgres://postgres:posgres@localhost:5432/OA.org
2010-06-22 09:11:02,514 | OSM           | INFO   | Object created
2010-06-22 09:11:02,514 | OSM           | INFO   | connecting to http://www.informationfreeway.org/api/0.6/
2010-06-22 09:11:02,514 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=6,46,6.5,46.5]
2010-06-22 09:11:02,515 | OSM           | INFO   | downloading to temp file /var/folders/S-/S-g8-be0FZKLT9b3k9i0Mk+++TI/-Tmp-/temp.txt
2010-06-22 09:11:03,105 | OSMDelta_2_AddressRowConverter | INFO   | Object created
2010-06-22 09:13:11,315 | OSM_2_OA      | INFO   | Started
2010-06-22 09:13:11,315 | OA            | INFO   | Object created
2010-06-22 09:13:11,315 | OA            | INFO   | connecting to postgres://postgres:posgres@localhost:5432/OA.org
2010-06-22 09:13:11,315 | OSM           | INFO   | Object created
2010-06-22 09:13:11,316 | OSM           | INFO   | connecting to http://www.informationfreeway.org/api/0.6/
2010-06-22 09:13:11,316 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=6,46,6.5,46.5]
2010-06-22 09:13:11,317 | OSM           | INFO   | downloading to temp file /var/folders/S-/S-g8-be0FZKLT9b3k9i0Mk+++TI/-Tmp-/temp.txt
2010-06-22 09:13:13,061 | OSMDelta_2_AddressRowConverter | INFO   | Object created
2010-06-22 10:27:36,937 | OSM_2_OA      | INFO   | Started
2010-06-22 10:27:36,959 | OA            | INFO   | Object created
2010-06-22 10:27:36,959 | OA            | INFO   | connecting to postgres://postgres:posgres@localhost:5432/OA.org
2010-06-22 10:27:36,960 | OSM           | INFO   | Object created
2010-06-22 10:27:36,960 | OSM           | INFO   | connecting to http://www.informationfreeway.org/api/0.6/
2010-06-22 10:27:36,960 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=6,46,6.5,46.5]
2010-06-22 10:27:36,962 | OSM           | INFO   | downloading to temp file /var/folders/S-/S-g8-be0FZKLT9b3k9i0Mk+++TI/-Tmp-/temp.txt
2010-06-22 10:27:45,826 | OSMDelta_2_AddressRowConverter | INFO   | Object created
2010-06-22 10:31:59,294 | OSM_2_OA      | INFO   | Started
2010-06-22 10:31:59,295 | OA            | INFO   | Object created
2010-06-22 10:31:59,295 | OSM           | INFO   | Object created
2010-06-22 10:31:59,295 | OSM           | INFO   | connecting to http://www.informationfreeway.org/api/0.6/
2010-06-22 10:31:59,295 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=-30,0,30,60]
